,activo,fecha_inicial,fecha_final,latitud,longitud,valorventa,valorarriendo,data,id
0,1,1605720168000,1605720168000,4.654128,4.654128,672872000.0,,"{'id': 1556, 'pais': 'Colombia', 'valor': ' $ 672.872.000  + $ 459.522  (Admin) ', 'activo': '0', 'barrio': 'La Felicidad', 'ciudad': 'Bogotá', 'codigo': '511-3849', 'es_360': 0, 'estado': '0', '(admin)': ' + $ 459.522 ', 'cod_ref': '511-3849', 'empresa': 'AR INMOBILIARIA', 'estrato': '4', 'id_pais': 1, 'latitud': '4.654128', 'amoblado': 0, 'enoferta': 0, 'gimnasio': 1, 'id_depto': 16, 'latitude': 4.654128, 'longitud': '4.654128', 'proyecto': 0, 'area_lote': None, 'ascendido': 0, 'destacado': 0, 'direccion': 'AV Boyacá 21 11', 'ensubasta': 0, 'id_barrio': 5765, 'id_ciudad': 174, 'localidad': 'Fontibón', 'longitude': 4.654128, 'num_banos': None, 'telefono1': '(031)6462347', 'antiguedad': -1, 'area_desde': None, 'id_usuario': 511, 'matterport': 0, 'tipo pisos': 'otro', 'url_encode': 'L2lubXVlYmxlL2FwYXJ0YW1lbnRvLWVuLXZlbnRhLWVuLWxhLWZlbGljaWRhZC1ib2dvdMOhLTE3MjMyNzA=', 'valorventa': ' $ 672.872.000 ', 'vigilancia': 1, 'acomodacion': None, 'area_bodega': None, 'certificado': 0, 'descripcion': 'Información adicional : ', 'id_gimnasio': '1', 'num_terraza': '0', 'prioritario': 0, 'tiene_fotos': 1, 'zonacompare': 'bogota-noroccidente,bogota-occidente', 'area_oficina': None, 'area_privada': 10082, 'bannerpagina': 0, 'departamento': 'Cundinamarca', 'id_localidad': 303, 'id_num_banos': 10, 'localizacion': {'lat': '4.654128', 'lon': '4.654128'}, 'precio_venta': 673331522, 'tipoinmueble': 'Apartamento', 'uso del lote': 'vivienda', 'zonas_verdes': 0, 'id_vigilancia': '1', 'num_depositos': 0, 'salon_comunal': 0, 'tiene_parques': 0, 'valorarriendo': None, 'zona infantil': True, 'zona_infantil': 1, 'barrio_compare': 'la-felicidad', 'ciudad_compare': 'bogota', 'destacado_home': 0, 'etapa_proyecto': 'En construccion', 'fecha_creacion': '2020-10-23T10:20:53.000Z', 'nombre_usuario': 'AR INMOBILIARIA', 'num_ascensores': 1, 'tiene_jardines': 0, 'administración': '$ 459.522', 'area_construida': 10941, 'characteristics': ['3 Hab', '2Pq', '10941 m2', '$ 61.500 m2', 'Antiguedad (< 1 Año)'], 'cuarto_servicio': 0, 'destacadopagina': 0, 'foto_formateado': 1, 'id_tipo_usuario': 2, 'nombre_proyecto': '', 'piscina comunal': True, 'piscina_comunal': 1, 'piscina_privada': 0, 'tipo calentador': 'gas', 'tipotransaccion': 'Venta', 'zona lavanderia': True, 'contacto_llamada': '3143593612', 'foto_normalizado': 1, 'id_num_depositos': 0, 'id_salon_comunal': '0', 'id_tipo_inmueble': 10, 'id_zona_infantil': '1', 'num_habitaciones': 3, 'num_parqueaderos': 2, 'oferta_mercantil': 0, 'permite_mascotas': 0, 'tiene_hospitales': 0, 'tipo_parqueadero': '0', 'contacto_whatsapp': '3143593612', 'enoferta_especial': 0, 'id_etapa_proyecto': '2', 'id_num_ascensores': '1', 'localidad_compare': 'fontibon', 'ocultar_direccion': 1, 'descripcion_oferta': None, 'descripcion_titulo': ' Apartamento en Venta  - La Felicidad, Bogotá ', 'fecha_modificacion': '2020-11-13T12:42:15.000Z', 'id_piscina_comunal': '1', 'id_piscina_privada': 0, 'area_desde_original': 0, 'canon_arrendamiento': 459522, 'colombiano_exterior': 0, 'id_num_habitaciones': 3, 'id_num_parqueaderos': 3, 'id_tipo_transaccion': 1, 'teléfono_contacto:': '(031)6462347', 'tiene_supermercados': 0, 'departamento_compare': 'cundinamarca', 'destacado_resultados': 0, 'tiene_tiendas_barrio': 0, 'valor_administracion': 459522, 'precio_desde_original': 0, 'precio_venta_original': 672872000, 'area_construida_original': 10941, 'tiene_centros_comerciales': 0, 'tiene_estacion_transmilenio': 0, 'canon_arrendamiento_original': 0}",1077134
1,1,1605876777000,1605876777000,,,,3200000.0,"{'id': 13, 'pais': 'Colombia', 'valor': ' $ 3.200.000 ', 'activo': '0', 'barrio': 'Colombia - Antioquia - Envigado', 'ciudad': 'Envigado', 'codigo': '6989-33132', 'es_360': 0, 'estado': '1', 'cod_ref': '6989-33132', 'empresa': 'Acrecer S.A.S.', 'estrato': '', 'id_pais': 1, 'latitud': '6.162934', 'amoblado': 0, 'enoferta': 0, 'gimnasio': 0, 'id_depto': 2, 'longitud': '-75.602148', 'proyecto': 0, 'area_lote': 0, 'ascendido': 0, 'destacado': 0, 'direccion': 'CL 49 SUR 45 A 300 ', 'ensubasta': 0, 'id_barrio': 132867, 'id_ciudad': 58, 'localidad': 'Envigado', 'num_banos': 2, 'telefono1': '(034)4440048', 'antiguedad': 0, 'area_desde': 0, 'id_usuario': 6989, 'matterport': 0, 'url_encode': 'L2lubXVlYmxlL2FwYXJ0YW1lbnRvLWVuLWFycmllbmRvLWVuLWNvbG9tYmlhLS0tYW50aW9xdWlhLS0tZW52aWdhZG8tZW52aWdhZG8tMTEyMTEzNw==', 'valorventa': None, 'vigilancia': 0, 'acomodacion': None, 'area_bodega': None, 'certificado': 0, 'descripcion': 'Información adicional : Oficina para arriendo en el sector de Envigado, las Casitas, cerca al centro comercial Mayorca, Ubicado en un punto estrategico del sur del Valle de Aburara.Avenida Las Vegas, Futuro intercambio vial, proyectos de transporte masivo e intercambios viales en desarrollo, Trafico importante de publico circulante que trabaja en empresas y/o residen en el sector. ', 'id_gimnasio': '0', 'num_terraza': '0', 'prioritario': 0, 'tiene_fotos': 0, 'zonacompare': 'envigado-sur', 'area_oficina': None, 'area_privada': 72, 'bannerpagina': 0, 'departamento': 'Antioquia', 'id_localidad': 2449, 'id_num_banos': 2, 'localizacion': {'lat': '6.162934', 'lon': '-75.602148'}, 'precio_venta': 0, 'tipoinmueble': 'Apartamento', 'zonas_verdes': 0, 'id_vigilancia': '0', 'num_depositos': 0, 'salon_comunal': 0, 'tiene_parques': 0, 'valorarriendo': ' $ 3.200.000 ', 'zona_infantil': 0, 'barrio_compare': 'colombia---antioquia---envigado', 'ciudad_compare': 'envigado', 'destacado_home': 0, 'etapa_proyecto': None, 'fecha_creacion': '2019-05-21T00:33:16.000Z', 'nombre_usuario': 'Acrecer S.A.S.', 'num_ascensores': 0, 'tiene_jardines': 0, 'administración': '$ 0', 'area_construida': 72, 'characteristics': ['1 Hab', '2 Baños', '2Pq', '72 m2', '$ 44.444 m2'], 'cuarto_servicio': 0, 'destacadopagina': 0, 'foto_formateado': 0, 'id_tipo_usuario': 10, 'nombre_proyecto': '', 'piscina_comunal': 0, 'piscina_privada': 0, 'tipotransaccion': 'Arriendo', 'contacto_llamada': '', 'foto_normalizado': 0, 'id_num_depositos': 0, 'id_salon_comunal': '0', 'id_tipo_inmueble': 10, 'id_zona_infantil': '0', 'num_habitaciones': 1, 'num_parqueaderos': 2, 'oferta_mercantil': 0, 'permite_mascotas': 0, 'tiene_hospitales': 0, 'tipo parqueadero': 'cubierto', 'tipo_parqueadero': '3', 'contacto_whatsapp': '', 'enoferta_especial': 0, 'id_etapa_proyecto': '0', 'id_num_ascensores': '0', 'localidad_compare': 'envigado', 'ocultar_direccion': 1, 'descripcion_oferta': None, 'descripcion_titulo': ' Apartamento en Arriendo  - Colombia - Antioquia - Envigado, Envigado ', 'fecha_modificacion': '2020-11-04T22:09:13.000Z', 'id_piscina_comunal': '0', 'id_piscina_privada': 0, 'area_desde_original': 0, 'canon_arrendamiento': 3200000, 'colombiano_exterior': 0, 'id_num_habitaciones': 1, 'id_num_parqueaderos': 3, 'id_tipo_transaccion': 2, 'teléfono_contacto:': '(034)4440048', 'tiene_supermercados': 0, 'departamento_compare': 'antioquia', 'destacado_resultados': 0, 'tiene_tiendas_barrio': 0, 'valor_administracion': 0, 'precio_desde_original': 0, 'precio_venta_original': 0, 'area_construida_original': 72, 'tiene_centros_comerciales': 0, 'tiene_estacion_transmilenio': 0, 'canon_arrendamiento_original': 3200000, 'número de parqueaderos para visitantes': '1'}",1180544
2,1,1603122892000,1603122892000,,,290000000.0,,"{'id': 5170, 'pais': 'Colombia', 'valor': ' $ 290.000.000 ', 'activo': '0', 'barrio': 'Sabaneta - San Jose', 'ciudad': 'Sabaneta', 'codigo': '15343-28862', 'es_360': 0, 'estado': '1', 'cod_ref': '15343-28862', 'empresa': 'ARRENDAMIENTOS AYURA S.A.', 'estrato': '4', 'id_pais': 1, 'latitud': '6.1665484', 'enoferta': 0, 'gimnasio': 0, 'id_depto': 2, 'longitud': '-75.5994270', 'proyecto': 0, 'area_lote': 0, 'ascendido': 0, 'destacado': 0, 'direccion': 'CL 77 SUR 35 A 71 ', 'ensubasta': 0, 'id_barrio': 129277, 'id_ciudad': 100, 'localidad': 'Otras', 'num_banos': 2, 'telefono1': '3503100920', 'antiguedad': 0, 'area_desde': 0, 'id_usuario': 15343, 'matterport': 0, 'url_encode': 'L2lubXVlYmxlL2FwYXJ0YW1lbnRvLWVuLXZlbnRhLWVuLXNhYmFuZXRhLS0tc2FuLWpvc2Utc2FiYW5ldGEtOTc5MDAy', 'valorventa': ' $ 290.000.000 ', 'vigilancia': 0, 'acomodacion': None, 'area_bodega': None, 'certificado': 0, 'descripcion': 'Información adicional : APTO. UBICADO EN  SAN JOSE (SABANETA)  SECTOR CAMPESTRE Y TRANQUILO, MUY BUENOS ACABADOS , UNIDAD COMPLETA, EXCELENTE VISTA . UNIDAD CERRADA .PARQUEADERO DE VISITANTES. ', 'id_gimnasio': '0', 'num_terraza': '0', 'prioritario': 0, 'tiene_fotos': 0, 'zonacompare': None, 'area_oficina': None, 'area_privada': 68, 'bannerpagina': 0, 'departamento': 'Antioquia', 'id_localidad': 209, 'id_num_banos': 2, 'localizacion': {'lat': '6.1665484', 'lon': '-75.5994270'}, 'precio_venta': 290000000, 'tipo comedor': 'sala comedor', 'tipoinmueble': 'Apartamento', 'zonas verdes': True, 'id_vigilancia': '3', 'num_depositos': 0, 'salon_comunal': 0, 'valorarriendo': None, 'zona_infantil': 0, 'barrio_compare': 'sabaneta---san-jose', 'ciudad_compare': 'sabaneta', 'destacado_home': 0, 'etapa_proyecto': None, 'fecha_creacion': '2019-02-04T15:35:51.000Z', 'nombre_usuario': 'ARRENDAMIENTOS AYURA S.A.', 'num_ascensores': 0, 'administración': '$ 0', 'area_construida': 68, 'characteristics': ['3 Hab', '2 Baños', '1Pq', '68 m2', '$ 4.264.705 m2'], 'destacadopagina': 0, 'id_tipo_usuario': 2, 'nombre_proyecto': '0', 'piscina comunal': True, 'piscina_comunal': 1, 'piscina_privada': 0, 'tipotransaccion': 'Venta', 'contacto_llamada': '3503100920', 'foto_normalizado': 0, 'id_num_depositos': 0, 'id_salon_comunal': '0', 'id_tipo_inmueble': 10, 'id_zona_infantil': '0', 'num_habitaciones': 3, 'num_parqueaderos': 1, 'oferta_mercantil': 1, 'tipo parqueadero': 'independiente', 'tipo_parqueadero': '1', 'contacto_whatsapp': '3153277577', 'enoferta_especial': 0, 'id_etapa_proyecto': '0', 'id_num_ascensores': '0', 'localidad_compare': 'otras', 'ocultar_direccion': 1, 'descripcion_oferta': None, 'descripcion_titulo': ' Apartamento en Venta  - Sabaneta - San Jose, Sabaneta ', 'fecha_modificacion': '2020-10-09T18:14:11.000Z', 'id_piscina_comunal': '1', 'id_piscina_privada': 0, 'area_desde_original': 0, 'canon_arrendamiento': 290000000, 'id_num_habitaciones': 3, 'id_num_parqueaderos': 2, 'id_tipo_transaccion': 1, 'número de balcones': '1', 'teléfono_contacto:': '3503100920', 'departamento_compare': 'antioquia', 'destacado_resultados': 0, 'valor_administracion': 0, 'precio_desde_original': 0, 'precio_venta_original': 290000000, 'area_construida_original': 68, 'canon_arrendamiento_original': 290000000}",970150
3,1,1603483273000,1603483273000,,,195000000.0,,"{'id': 16841, 'pais': 'Colombia', 'valor': ' $ 195.000.000 ', 'vista': 'exterior', 'activo': '0', 'barrio': 'Alameda del Norte', 'ciudad': 'Armenia', 'codigo': '169989-319567', 'es_360': 0, 'estado': '1', 'cod_ref': '169989-319567', 'empresa': 'Dinamo Inmobiliaria', 'estrato': '5', 'id_pais': 1, 'latitud': '', 'amoblado': 'no', 'enoferta': 0, 'gimnasio': 0, 'id_depto': 26, 'longitud': '', 'proyecto': 0, 'area_lote': 77, 'ascendido': 0, 'destacado': 0, 'direccion': '', 'ensubasta': 0, 'id_barrio': 63542, 'id_ciudad': 906, 'localidad': 'Comuna 10 Quimbaya', 'num_banos': 2, 'telefono1': ' - 3143503191', 'telefono2': '3045899688', 'antiguedad': 0, 'area_desde': 0, 'id_usuario': 169989, 'matterport': 0, 'recepción': True, 'url_encode': 'L2lubXVlYmxlL2FwYXJ0YW1lbnRvLWVuLXZlbnRhLWVuLWFsYW1lZGEtZGVsLW5vcnRlLWFybWVuaWEtMTE1NDg3NQ==', 'valorventa': ' $ 195.000.000 ', 'vigilancia': 1, 'acomodacion': None, 'area_bodega': None, 'certificado': 0, 'descripcion': 'Información adicional : Gran Oferta! Apartamento Norte de Armenia, Sector Avenida Bolívar, Consta de 3 Habitaciones, 2 Baños (Con División\xa0en Vidrio Templado), Cocina Integral Americana, Estudio, Sala, Comedor, Pisos en Cerámica, Closets en Madera, Bodega, Conjunto Cerrado Con Vigilancia Privada, Juegos Infantiles, Salon\xa0Social, Jacuzzy, Ascensor, Citofono, Área\xa077m2. Precio Negociable!\n\nCÓDIGO\xa04679\n ', 'id_gimnasio': '0', 'num_terraza': '0', 'prioritario': 0, 'sede social': True, 'tiene_fotos': 1, 'zonacompare': None, 'area_oficina': None, 'area_privada': 77, 'bannerpagina': 0, 'departamento': 'Quindío', 'id_localidad': 4876, 'id_num_banos': 2, 'localizacion': {'lat': '', 'lon': ''}, 'precio_venta': 195000000, 'tipoinmueble': 'Apartamento', 'zonas verdes': True, 'id_vigilancia': '1', 'num_depositos': 1, 'salon_comunal': 0, 'valorarriendo': None, 'zona_infantil': 0, 'barrio_compare': 'alameda-del-norte', 'ciudad_compare': 'armenia', 'destacado_home': 0, 'etapa_proyecto': None, 'fecha_creacion': '2019-06-12T23:38:42.000Z', 'nombre_usuario': 'Dinamo Inmobiliaria', 'num_ascensores': 1, 'administración': '$ 0', 'area_construida': 77, 'characteristics': ['3 Hab', '2 Baños', '1Pq', '77 m2', '$ 2.532.467 m2'], 'destacadopagina': 0, 'id_tipo_usuario': 2, 'nombre_proyecto': '', 'piscina_comunal': 0, 'piscina_privada': 0, 'tipotransaccion': 'Venta', 'zona lavanderia': True, 'contacto_llamada': '', 'foto_normalizado': 1, 'id_num_depositos': 1, 'id_salon_comunal': '0', 'id_tipo_inmueble': 10, 'id_zona_infantil': '0', 'nombre_contacto:': 'andrés suarez', 'num_habitaciones': 3, 'num_parqueaderos': 1, 'oferta_mercantil': 0, 'planta electrica': True, 'tipo_parqueadero': '', 'contacto_whatsapp': '', 'enoferta_especial': 0, 'id_etapa_proyecto': '', 'id_num_ascensores': '1', 'localidad_compare': 'comuna-10-quimbaya', 'ocultar_direccion': 1, 'cuarto de servicio': 'si', 'descripcion_oferta': None, 'descripcion_titulo': ' Apartamento en Venta  - Alameda del Norte, Armenia ', 'fecha_modificacion': '2020-10-09T19:20:50.000Z', 'id_piscina_comunal': '0', 'id_piscina_privada': 0, 'area_desde_original': 0, 'canon_arrendamiento': 0, 'circuito cerrado tv': True, 'id_num_habitaciones': 3, 'id_num_parqueaderos': 2, 'id_tipo_transaccion': 1, 'número de balcones': '1', 'departamento_compare': 'quindio', 'destacado_resultados': 0, 'valor_administracion': 0, 'precio_desde_original': 0, 'precio_venta_original': 195000000, 'teléfono_contacto_1:': '- 3143503191', 'teléfono_contacto_2:': '3045899688', 'instalación electrica': 'monofásica', 'area_construida_original': 77, 'canon_arrendamiento_original': 0, 'número de parqueaderos para visitantes': '1'}",992462
4,1,1592923954000,1595977790000,4.4311059594,-75.1795328644,195000000.0,,"{'valor': ' $ 195.000.000 ', 'vista': 'exterior', 'cod_ref': '15463-776668', 'empresa': 'EUREKA INMOBILIARIA', 'estrato': '4', 'gimnasio': True, 'latitude': 4.431105959411976, 'longitude': -75.17953286443549, 'telefono1': '3502118617', 'tipo pisos': 'ceramica', 'valorventa': ' $ 195.000.000 ', 'vigilancia': '24 horas', 'descripcion': ' Apartamento para estrenar cue ta con sala comedor, cocina integral, 3 habitaciones la principal con baño privado, baño social, parqueadero cubierto, el conjunto cuenta con excelentes zonas comunes. ', 'tipo cocina': 'abierta', 'tipo estufa': 'eléctrica', 'tipoinmueble': 'apartamento', 'zonas verdes': True, 'salon comunal': True, 'valorarriendo': None, 'zona infantil': True, 'administración': '$ 0', 'characteristics': ['3 Hab', '2 Baños', '1Pq', '76 m2', '$ 2.565.789 m2', 'Antiguedad 1 Año/s'], 'piscina comunal': True, 'tipo parqueadero': 'cubierto', 'electrodomesticos': 'estufa', 'descripcion_titulo': ' Apartamento en Venta  - Florida, Ibagué ', 'seguridad inmueble': 'conjunto cerrado.', 'número de ascensores': '1', 'teléfono_inmobiliaria:': '3502118617', 'horario_de_atención_telefónica:': 'lun-vie:\xa08am-8pm'}",406256
5,1,1605772789000,1605772789000,,,,2400000.0,"{'id': 24, 'pais': 'Colombia', 'valor': ' $ 2.400.000 ', 'activo': '0', 'barrio': 'Modelia', 'ciudad': 'Bogotá', 'codigo': '15421-101957', 'es_360': 0, 'estado': '0', 'cod_ref': '15421-101957', 'empresa': 'CENTURY 21 PREGO SAS', 'estrato': '4', 'id_pais': 1, 'latitud': '4.6582789', 'amoblado': 0, 'enoferta': 0, 'gimnasio': 0, 'id_depto': 16, 'longitud': '-74.119495', 'proyecto': 0, 'area_lote': 0, 'ascendido': 0, 'destacado': 0, 'direccion': 'Calle 22D #72-41,', 'ensubasta': 0, 'id_barrio': 1781, 'id_ciudad': 174, 'localidad': 'Fontibón', 'num_banos': 2, 'telefono1': '3107709897', 'telefono2': '(031)3003479', 'antiguedad': 5, 'area_desde': 0, 'id_usuario': 15421, 'matterport': 0, 'tipo pisos': 'madera laminada', 'url_encode': 'L2lubXVlYmxlL2FwYXJ0YW1lbnRvLWVuLWFycmllbmRvLWVuLW1vZGVsaWEtYm9nb3TDoS0xNzQyODQ0', 'valorventa': None, 'vigilancia': 1, 'acomodacion': None, 'area_bodega': 0, 'certificado': 0, 'descripcion': 'Información adicional : Lindo Apartamento Moderno 73M2. Dos balcones. Parqueadero en sotano. Club House. 3 habitaciones, estudio, 2 baños, cocina integral, ascensor.  Pisos Laminados. Encortinado. ', 'id_gimnasio': '0', 'num_terraza': '0', 'prioritario': 0, 'tiene_fotos': 0, 'tipo cocina': 'independiente', 'tipo estufa': 'gas', 'zonacompare': 'bogota-noroccidente,bogota-occidente', 'area_oficina': 0, 'area_privada': None, 'bannerpagina': 0, 'departamento': 'Cundinamarca', 'id_localidad': 303, 'id_num_banos': 2, 'localizacion': {'lat': '4.6582789', 'lon': '-74.119495'}, 'precio_venta': 0, 'tipo comedor': 'comedor independiente', 'tipoinmueble': 'Apartamento', 'zonas verdes': True, 'zonas_verdes': 1, 'id_vigilancia': '2', 'num_depositos': 1, 'salon comunal': True, 'salon_comunal': 1, 'tiene_parques': 1, 'valorarriendo': ' $ 2.400.000 ', 'zona infantil': True, 'zona_infantil': 1, 'barrio_compare': 'modelia', 'ciudad_compare': 'bogota', 'destacado_home': 0, 'etapa_proyecto': None, 'fecha_creacion': '2020-11-11T16:38:04.000Z', 'nombre_usuario': 'CENTURY 21 PREGO SAS', 'num_ascensores': 1, 'tiene_jardines': 1, 'administración': '$ 0', 'area_construida': 73, 'characteristics': ['3 Hab', '2 Baños', '1Pq', '73 m2', '$ 32.876 m2', 'Antiguedad 5 Año/s'], 'cuarto_servicio': 1, 'destacadopagina': 0, 'foto_formateado': 0, 'id_tipo_usuario': 2, 'nombre_proyecto': '0', 'piscina_comunal': 0, 'piscina_privada': 0, 'tipo calentador': 'gas', 'tipotransaccion': 'Arriendo', 'zona lavanderia': True, 'contacto_llamada': '3122756918', 'foto_normalizado': 0, 'id_num_depositos': None, 'id_salon_comunal': '1', 'id_tipo_inmueble': 10, 'id_zona_infantil': '1', 'nombre_contacto:': 'gloria peña', 'num_habitaciones': 3, 'num_parqueaderos': 1, 'oferta_mercantil': 0, 'permite mascotas': True, 'permite_mascotas': 1, 'planta electrica': True, 'tiene_hospitales': 1, 'tipo parqueadero': 'independiente, cubierto', 'tipo_parqueadero': '1,3', 'baño de servicio': 'si', 'contacto_whatsapp': '3122756918', 'enoferta_especial': 0, 'id_etapa_proyecto': None, 'id_num_ascensores': '1', 'localidad_compare': 'fontibon', 'ocultar_direccion': 1, 'cuarto de servicio': 'si', 'descripcion_oferta': None, 'descripcion_titulo': ' Apartamento en Arriendo  - Modelia, Bogotá ', 'fecha_modificacion': '2020-11-11T16:38:04.000Z', 'id_piscina_comunal': '0', 'id_piscina_privada': 0, 'area_desde_original': 0, 'canon_arrendamiento': 2400000, 'colombiano_exterior': 0, 'id_num_habitaciones': 3, 'id_num_parqueaderos': 2, 'id_tipo_transaccion': 2, 'tiene_supermercados': 1, 'departamento_compare': 'cundinamarca', 'destacado_resultados': 0, 'tiene_tiendas_barrio': 1, 'valor_administracion': 0, 'precio_desde_original': 0, 'precio_venta_original': 0, 'teléfono_contacto_1:': '3107709897', 'teléfono_contacto_2:': '(031)3003479', 'area_construida_original': 73, 'tiene_centros_comerciales': 1, 'tiene_estacion_transmilenio': 1, 'canon_arrendamiento_original': 2400000}",1123658
6,1,1602617979000,1602617979000,,,980000000.0,,"{'id': 2268, 'pais': 'Colombia', 'valor': ' $ 980.000.000 ', 'activo': '0', 'barrio': 'Pontevedra', 'ciudad': 'Envigado', 'codigo': '227928-2396888', 'es_360': 0, 'estado': '1', 'cod_ref': '227928-2396888', 'empresa': 'IDEAS & BIENES SOLUCIONES INMOBILIARIAS S.A.S', 'estrato': '4', 'id_pais': 1, 'latitud': '', 'amoblado': 'no', 'enoferta': 0, 'gimnasio': 1, 'id_depto': 2, 'longitud': '', 'proyecto': 0, 'area_lote': 0, 'ascendido': 0, 'destacado': 0, 'direccion': 'TV 27 A SUR 42 90', 'ensubasta': 0, 'id_barrio': 176, 'id_ciudad': 58, 'localidad': 'Envigado', 'num_banos': 4, 'telefono1': '417 1657 - 310 351 2936', 'telefono2': '(034)4171657', 'antiguedad': 0, 'area_desde': 0, 'id_usuario': 227928, 'matterport': 0, 'recepción': True, 'url_encode': 'L2lubXVlYmxlL2FwYXJ0YW1lbnRvLWVuLXZlbnRhLWVuLXBvbnRldmVkcmEtZW52aWdhZG8tMTY5MjczNA==', 'valorventa': ' $ 980.000.000 ', 'vigilancia': 1, 'acomodacion': None, 'area_bodega': 0, 'certificado': 0, 'descripcion': 'Información adicional : 160 M2 distribuidos en 3 alcobas + alcoba del servicio, 3 closet, salón comedor, estudio, 4 baños (3 cabinados en vidrio templado, 1 sencillo), cocina integral abierta con mesón en quarztone, piso enceramica, zona de ropas, red de gas, calentador, parqueadero doble paralelo y cuarto útil.\n\nUnidad cerrada con portería las 24 horas, circuito cerrado de tv, citofono, shut de basuras, ascensor, zonas verdes, juegos infantiles, gimnasio, salón social, piscina, sauna, turco y parqueaderos de visitantes.\n\nUbicado en un sector residencial tranquilo, tiene buenas vías de acceso, cerca a transporte publico, supermercados y colegios.\n ', 'id_gimnasio': '1', 'num_terraza': '1', 'prioritario': 0, 'tiene_fotos': 1, 'zonacompare': 'envigado-sur', 'area_oficina': 0, 'area_privada': 160, 'bannerpagina': 0, 'departamento': 'Antioquia', 'id_localidad': 2449, 'id_num_banos': 6, 'localizacion': {'lat': '', 'lon': ''}, 'precio_venta': 980000000, 'tipoinmueble': 'Apartamento', 'zonas verdes': True, 'id_vigilancia': '1', 'num_depositos': 0, 'salon_comunal': 0, 'valorarriendo': None, 'zona infantil': True, 'zona_infantil': 1, 'barrio_compare': 'pontevedra', 'ciudad_compare': 'envigado', 'destacado_home': 0, 'etapa_proyecto': None, 'fecha_creacion': '2020-09-25T21:33:10.000Z', 'nombre_usuario': 'IDEAS & BIENES SOLUCIONES INMOBILIARIAS S.A.S', 'num_ascensores': 1, 'administración': '$ 0', 'area_construida': 160, 'characteristics': ['4 Hab', '4 Baños', '2Pq', '160 m2', '$ 6.125.000 m2'], 'destacadopagina': 0, 'id_tipo_usuario': 2, 'nombre_proyecto': '', 'piscina comunal': True, 'piscina_comunal': 1, 'piscina_privada': 0, 'tipotransaccion': 'Venta', 'zona lavanderia': True, 'contacto_llamada': '3103512936', 'foto_normalizado': 1, 'id_num_depositos': 0, 'id_salon_comunal': '', 'id_tipo_inmueble': 10, 'id_zona_infantil': '1', 'nombre_contacto:': 'comercial ideas & bienes', 'num_habitaciones': 4, 'num_parqueaderos': 2, 'oferta_mercantil': 0, 'tipo_parqueadero': '', 'contacto_whatsapp': '3103512936', 'enoferta_especial': 0, 'id_etapa_proyecto': '', 'id_num_ascensores': '1', 'localidad_compare': 'envigado', 'ocultar_direccion': 1, 'cuarto de servicio': 'si', 'descripcion_oferta': None, 'descripcion_titulo': ' Apartamento en Venta  - Pontevedra, Envigado ', 'fecha_modificacion': '2020-10-09T22:28:20.000Z', 'id_piscina_comunal': '1', 'id_piscina_privada': 0, 'area_desde_original': 0, 'canon_arrendamiento': 0, 'circuito cerrado tv': True, 'id_num_habitaciones': 4, 'id_num_parqueaderos': 3, 'id_tipo_transaccion': 1, 'número de balcones': '1', 'número de terrazas': '1', 'departamento_compare': 'antioquia', 'destacado_resultados': 0, 'valor_administracion': 0, 'precio_desde_original': 0, 'precio_venta_original': 980000000, 'teléfono_contacto_1:': '417 1657 - 310 351 2936', 'teléfono_contacto_2:': '(034)4171657', 'instalación electrica': 'monofásica', 'area_construida_original': 160, 'canon_arrendamiento_original': 0, 'número de parqueaderos para visitantes': '1'}",917872
